artist_name,track_name,track_id,artist_href,track_href,genre_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
upchurch,rollin stoned ii,7stZzyUAlwHLVsVOcuXEZd,https://open.spotify.com/artist/2pSObt5Fk8izuX8ZfI3jRn,https://open.spotify.com/track/7stZzyUAlwHLVsVOcuXEZd,country,0.485,0.619,7,-4.31,1,0.0277,0.0158,0.0,0.308,0.525,143.758,227200
maddie & tae,i don't need to know,1yDLMQbHvqItJyipzrgslb,https://open.spotify.com/artist/34bhyY8jfKez7uKakMfy4y,https://open.spotify.com/track/1yDLMQbHvqItJyipzrgslb,country,0.569,0.838,11,-4.191,1,0.0337,0.201,2.09e-06,0.133,0.637,147.962,200773
chris stapleton,sometimes i cry,0V6JZbCVSePUhqNdg7i68m,https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh,https://open.spotify.com/track/0V6JZbCVSePUhqNdg7i68m,country,0.568,0.329,9,-10.638,0,0.0297,0.27,0.00644,0.718,0.412,89.682,240293
tom macdonald,bad news,77WizHcbHf2At6ELNxZ7rv,https://open.spotify.com/artist/6DvlemMOlMH6VD9tB7BPRf,https://open.spotify.com/track/77WizHcbHf2At6ELNxZ7rv,country,0.81,0.578,1,-6.202,1,0.192,0.635,0.0,0.088,0.538,79.998,255000
luke combs,the way she rides,4t2AnYhvH7gr59zLJ5Cn6c,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,https://open.spotify.com/track/4t2AnYhvH7gr59zLJ5Cn6c,country,0.431,0.816,7,-4.833,1,0.0478,0.0499,0.0,0.0974,0.853,174.045,165667
boz scaggs,lowdown,0nlZjTPzW6S9JIESuGfImT,https://open.spotify.com/artist/46njgd2Rq9tZc4ZjeQMgbh,https://open.spotify.com/track/0nlZjTPzW6S9JIESuGfImT,country,0.662,0.788,11,-5.544,0,0.0635,0.0812,0.141,0.0351,0.929,116.499,315640
raelynn,keep up,3aovdUeqO2HyVch1GHzBlm,https://open.spotify.com/artist/5dMnvpYEfXvSexjwnSRH5n,https://open.spotify.com/track/3aovdUeqO2HyVch1GHzBlm,country,0.661,0.904,6,-2.922,1,0.036,0.253,0.0,0.139,0.899,113.972,184623
blackhawk,goodbye says it all,7yYWlhU8uy27bLV6gxPcFD,https://open.spotify.com/artist/4mOt6H7OnuqLnQrm1Bboc6,https://open.spotify.com/track/7yYWlhU8uy27bLV6gxPcFD,country,0.646,0.479,8,-9.823,1,0.0265,0.0566,0.0,0.0517,0.674,137.703,204160
rascal flatts,easy,7jkWXm5j2er2KfsCRPwWfy,https://open.spotify.com/artist/0a1gHP0HAqALbEyxaD5Ngn,https://open.spotify.com/track/7jkWXm5j2er2KfsCRPwWfy,country,0.343,0.594,2,-4.876,1,0.0344,0.128,0.0,0.128,0.425,120.998,218480
muscadine bloodline,enemy,5hx04lWeHrBazQAvu2aLNM,https://open.spotify.com/artist/0EyZDKtc41e4A3a3v69MxD,https://open.spotify.com/track/5hx04lWeHrBazQAvu2aLNM,country,0.668,0.312,1,-8.303,1,0.0268,0.905,3.73e-06,0.094,0.156,120.086,206547
upchurch,turn up the night,1gQf9pbGGzVkph7BUfwi6X,https://open.spotify.com/artist/2pSObt5Fk8izuX8ZfI3jRn,https://open.spotify.com/track/1gQf9pbGGzVkph7BUfwi6X,country,0.739,0.781,2,-4.584,1,0.0449,0.0482,0.0,0.156,0.164,93.981,191489
john michael montgomery,life's a dance - 2011 remaster,04Dc0mKBoPmK6DuutvxQjf,https://open.spotify.com/artist/7mPcfx7PhnBh6n4HMCd61A,https://open.spotify.com/track/04Dc0mKBoPmK6DuutvxQjf,country,0.637,0.555,5,-8.775,1,0.0252,0.142,0.0,0.137,0.671,135.257,189057
don henley,the end of the innocence,3NWcFiL6oCEagrFiTdDr1m,https://open.spotify.com/artist/5dbuFbrHa1SJlQhQX9OUJ2,https://open.spotify.com/track/3NWcFiL6oCEagrFiTdDr1m,country,0.623,0.425,8,-13.045,1,0.0291,0.306,8.65e-05,0.108,0.392,116.593,315307
maddie & tae,watermelon sugar (featuring avenue beat),6pPD1k342KK4fMU6xPHufi,https://open.spotify.com/artist/34bhyY8jfKez7uKakMfy4y,https://open.spotify.com/track/6pPD1k342KK4fMU6xPHufi,country,0.587,0.616,1,-6.305,0,0.0414,0.255,0.0,0.199,0.422,95.001,177261
brantley gilbert,my kind of crazy,4FcOYKkhIXgvO787zu0Cxy,https://open.spotify.com/artist/5q8HGNo0BjLWaTAhRtbwxa,https://open.spotify.com/track/4FcOYKkhIXgvO787zu0Cxy,country,0.551,0.452,8,-9.402,1,0.0299,0.5,0.0,0.272,0.329,142.015,214560
brad paisley,my miracle,3yNuWBImT0geeISSCMbE3p,https://open.spotify.com/artist/13YmWQJFwgZrd4bf5IjMY4,https://open.spotify.com/track/3yNuWBImT0geeISSCMbE3p,country,0.573,0.656,4,-5.564,1,0.0274,0.496,3.41e-05,0.0991,0.547,140.036,250430
sugarland,all i want to do,1mJ05BN0So26a14iib85aI,https://open.spotify.com/artist/0hYxQe3AK5jBPCr5MumLHD,https://open.spotify.com/track/1mJ05BN0So26a14iib85aI,country,0.709,0.725,4,-4.999,1,0.0556,0.208,4.54e-05,0.158,0.759,97.046,213360
george strait,i saw god today,7maV3I3KQNYpsOWYTOhGqn,https://open.spotify.com/artist/5vngPClqofybhPERIqQMYd,https://open.spotify.com/track/7maV3I3KQNYpsOWYTOhGqn,country,0.588,0.587,3,-6.89,1,0.0302,0.599,0.0,0.162,0.381,147.897,203200
brown & gray,top down,1fcuD2t3q9QZi8IjBSB48E,https://open.spotify.com/artist/5uVK02OMlf0TvVe7iNHaGN,https://open.spotify.com/track/1fcuD2t3q9QZi8IjBSB48E,country,0.633,0.782,2,-4.311,1,0.0345,0.0266,0.0,0.139,0.542,127.991,181594
"artists of then, now & forever",forever country,3WWVDPjihd1VITBLF10nha,https://open.spotify.com/artist/0KlSW3j5fUEfej47FOrBMr,https://open.spotify.com/track/3WWVDPjihd1VITBLF10nha,country,0.201,0.684,7,-5.931,1,0.0388,0.401,1.41e-05,0.0954,0.13,90.057,242480
rodney atkins,he's mine,5sTbbSUmIMpCWpWYMRULYV,https://open.spotify.com/artist/2qgvmDsc4jrqbAbjq1HGM2,https://open.spotify.com/track/5sTbbSUmIMpCWpWYMRULYV,country,0.384,0.887,6,-3.806,1,0.0653,0.0425,0.0,0.117,0.676,72.816,191027
demun jones,backyard lullaby,3A1DKJEl8D6tRmr4Fnssz0,https://open.spotify.com/artist/1LkLu8Wywk1qLvWUYAQiZR,https://open.spotify.com/track/3A1DKJEl8D6tRmr4Fnssz0,country,0.599,0.835,0,-4.493,1,0.129,0.121,2.7e-06,0.0794,0.809,133.878,207629
michael ray,get to you,3T6zcLTbdh4E3cQIpOtBps,https://open.spotify.com/artist/6ghiFYcwn2Vzl6K50U0UPz,https://open.spotify.com/track/3T6zcLTbdh4E3cQIpOtBps,country,0.481,0.562,3,-5.661,1,0.0321,0.348,0.000432,0.106,0.212,167.964,191547
joe walsh,rocky mountain way - live at santa monica civic auditorium/1976,3lzOduAewOElinON9U0m7z,https://open.spotify.com/artist/5bDxAyJiTYBat1YnFJhvEK,https://open.spotify.com/track/3lzOduAewOElinON9U0m7z,country,0.325,0.669,11,-14.276,0,0.0366,0.00355,0.0902,0.699,0.717,83.338,460760
the highwaymen,american remains,4REjaHRPmVb7btssqChJSy,https://open.spotify.com/artist/6e7QpHYqEiyJGiM98IysLa,https://open.spotify.com/track/4REjaHRPmVb7btssqChJSy,country,0.683,0.495,10,-13.877,0,0.0422,0.47,6.98e-05,0.157,0.528,102.0,247000
brad paisley,crushin' it,3yMVUGqVK5iTTkA8kGChH2,https://open.spotify.com/artist/13YmWQJFwgZrd4bf5IjMY4,https://open.spotify.com/track/3yMVUGqVK5iTTkA8kGChH2,country,0.595,0.823,2,-5.864,1,0.0483,0.0385,1.35e-06,0.0984,0.745,108.99,220147
jason aldean,why,65Jn2gZWMren03Rz0fCMqs,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,https://open.spotify.com/track/65Jn2gZWMren03Rz0fCMqs,country,0.568,0.695,9,-3.828,1,0.0294,0.0688,0.0,0.15,0.218,135.926,213733
kody west,million miles,2P38H0wA557qiDpZ09M2dn,https://open.spotify.com/artist/0tiMRuAR7sxuiSmC6Mf4Ek,https://open.spotify.com/track/2P38H0wA557qiDpZ09M2dn,country,0.488,0.831,3,-5.559,1,0.0349,0.00149,0.000441,0.336,0.414,142.124,243240
kolby cooper,every single kiss,4UGnIq5oeMkckBMX6D1Ktj,https://open.spotify.com/artist/2dz0ijxEHh6AzUzQBwBSKx,https://open.spotify.com/track/4UGnIq5oeMkckBMX6D1Ktj,country,0.513,0.839,10,-3.788,1,0.0314,0.0203,0.0,0.331,0.335,122.026,206211
maren morris,the feels,4c10Mtlt9dPeKvP61sicAs,https://open.spotify.com/artist/6WY7D3jk8zTrHtmkqqo5GI,https://open.spotify.com/track/4c10Mtlt9dPeKvP61sicAs,country,0.694,0.788,6,-5.33,0,0.0631,0.109,0.0,0.0647,0.903,96.982,187640
tom macdonald,i hate hip-hop,3amKj48hT2lYv4uzoLtBov,https://open.spotify.com/artist/6DvlemMOlMH6VD9tB7BPRf,https://open.spotify.com/track/3amKj48hT2lYv4uzoLtBov,country,0.755,0.774,4,-4.903,0,0.299,0.0168,0.0,0.0719,0.669,80.003,246187
luke bryan,games,085lgcfCstjd3AjWDAt2OX,https://open.spotify.com/artist/0BvkDsjIUla7X0k6CSWh1I,https://open.spotify.com/track/085lgcfCstjd3AjWDAt2OX,country,0.515,0.907,8,-3.451,0,0.114,0.194,0.0,0.105,0.836,157.988,176293
dan + shay,speechless - acoustic,6BgBACyRg1zhXo8KWUYzG9,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,https://open.spotify.com/track/6BgBACyRg1zhXo8KWUYzG9,country,0.574,0.482,1,-6.875,1,0.0472,0.379,0.0,0.174,0.428,67.037,208960
chris young,sober saturday night (feat. vince gill),081t95JRuDUrQYSS3h8iKk,https://open.spotify.com/artist/4BYxqVkZyFjtik7crYLg5Q,https://open.spotify.com/track/081t95JRuDUrQYSS3h8iKk,country,0.477,0.672,1,-5.234,1,0.0306,0.049,0.0,0.355,0.263,139.864,194560
taylor ray holbrook,follow that dust,42NrbBidkVvaYfudPiXcrj,https://open.spotify.com/artist/58nB2Z6IiDdTUTwHYw56xI,https://open.spotify.com/track/42NrbBidkVvaYfudPiXcrj,country,0.567,0.798,9,-5.897,0,0.0336,0.0947,0.0,0.0513,0.196,107.877,233141
tyler childers,rocks and relics (live),0gVhfijOGB9TLUzWMwPIFh,https://open.spotify.com/artist/13ZEDW6vyBF12HYcZRr4EV,https://open.spotify.com/track/0gVhfijOGB9TLUzWMwPIFh,country,0.52,0.374,0,-12.128,1,0.0368,0.261,0.0017,0.634,0.372,142.327,182080
alan jackson,summertime blues,3hV8Gvijx6cVv339o3uCSK,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,https://open.spotify.com/track/3hV8Gvijx6cVv339o3uCSK,country,0.395,0.862,7,-6.837,1,0.0426,0.374,3.29e-05,0.209,0.964,80.716,192093
mark chesnutt,goin' through the big d,4s6Q9zPmiYcpo5MR7uoVnt,https://open.spotify.com/artist/2cNV8vNe2fPFf6OfGOBbSS,https://open.spotify.com/track/4s6Q9zPmiYcpo5MR7uoVnt,country,0.566,0.861,10,-7.543,1,0.0365,0.143,0.000213,0.0817,0.862,173.793,155493
tracy lawrence,texas tornado,392COIitLMUIOwLDEq7Yh7,https://open.spotify.com/artist/2BQVRw9md4UKcGUrDXABCD,https://open.spotify.com/track/392COIitLMUIOwLDEq7Yh7,country,0.641,0.429,5,-10.508,1,0.027,0.312,3.69e-06,0.0385,0.309,122.85,204933
marty stuart,same old train,5KMWwtJv3Ll2ROZfMerQs0,https://open.spotify.com/artist/3OyGv7XUYQwQgECYSzJhyO,https://open.spotify.com/track/5KMWwtJv3Ll2ROZfMerQs0,country,0.352,0.601,7,-12.646,1,0.0323,0.0942,0.0105,0.117,0.37,107.546,361093
montgomery gentry,hell yeah,6QUs5z2uEbSGZJpPGMfgQA,https://open.spotify.com/artist/3bGXaFVQLASmDMdjjeJr8a,https://open.spotify.com/track/6QUs5z2uEbSGZJpPGMfgQA,country,0.372,0.872,0,-6.651,1,0.056,0.0185,0.0,0.368,0.65,173.525,289560
josh kerr,fall in love,5fdzJmExgTptv36KpfKFI4,https://open.spotify.com/artist/7tnICxEQkOML369POsUizq,https://open.spotify.com/track/5fdzJmExgTptv36KpfKFI4,country,0.668,0.596,7,-10.074,1,0.0468,0.16,1.1e-05,0.102,0.258,108.028,169217
ingrid andress,lady like,33UI8dgfkDOf32DWBH1GL0,https://open.spotify.com/artist/0jPnVIasXzBYjrlpO5irii,https://open.spotify.com/track/33UI8dgfkDOf32DWBH1GL0,country,0.557,0.617,9,-5.186,1,0.032,0.212,0.0,0.0934,0.155,94.997,194787
blake shelton,all about tonight,5cQIrML7iJEUsOCNsHqWlB,https://open.spotify.com/artist/1UTPBmNbXNTittyMJrNkvw,https://open.spotify.com/track/5cQIrML7iJEUsOCNsHqWlB,country,0.674,0.943,0,-3.413,1,0.0408,0.0159,0.0,0.504,0.856,118.06,205613
tim mcgraw,real good man,4ns2xaym21aBOOUN1vaBPJ,https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd,https://open.spotify.com/track/4ns2xaym21aBOOUN1vaBPJ,country,0.56,0.827,2,-5.393,1,0.0266,0.00986,1.13e-05,0.328,0.639,89.93,254600
read southall band,clean slate,6mNiX78NHQOmsEhI4uqv1O,https://open.spotify.com/artist/5fGjyURfvKXXCTcnCfU9Dl,https://open.spotify.com/track/6mNiX78NHQOmsEhI4uqv1O,country,0.612,0.528,1,-6.304,1,0.0295,0.0247,5.71e-06,0.085,0.302,127.984,265230
james barker band,chills,4fT0lwTnwXN5Qg5vSPyq0u,https://open.spotify.com/artist/54lUDwCk35ihJuK3yJCqHA,https://open.spotify.com/track/4fT0lwTnwXN5Qg5vSPyq0u,country,0.657,0.798,8,-5.98,0,0.0445,0.147,0.0,0.117,0.448,116.032,188373
linda ronstadt,blue bayou,3zxklD2EGecZre9MjEEvIU,https://open.spotify.com/artist/1sXbwvCQLGZnaH0Jp2HTVc,https://open.spotify.com/track/3zxklD2EGecZre9MjEEvIU,country,0.732,0.161,11,-12.817,1,0.0306,0.739,0.000379,0.105,0.5,95.21,239400
dierks bentley,leaving lonesome flats,635voGfgpgAlUvsOrCkqcw,https://open.spotify.com/artist/7x8nK0m0cP2ksQf0mjWdPS,https://open.spotify.com/track/635voGfgpgAlUvsOrCkqcw,country,0.602,0.946,5,-5.328,0,0.0817,0.0273,3.68e-06,0.247,0.691,134.924,186840
lanco,what i see,4BCak7YJQtL2cqScRwKVHq,https://open.spotify.com/artist/2lRH2dgU5Kk4Bc5phmII4T,https://open.spotify.com/track/4BCak7YJQtL2cqScRwKVHq,country,0.531,0.637,2,-6.77,1,0.0279,0.049,0.0,0.178,0.461,78.019,229686
glen campbell,wichita lineman - remastered 2001,6V9VCm1zOY2lGR80RehJ9i,https://open.spotify.com/artist/59hLmB5DrdihCYtNeFeW1U,https://open.spotify.com/track/6V9VCm1zOY2lGR80RehJ9i,country,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,186200
travis tritt,anymore,4OrGwddgpFMyDmelYJ5NxB,https://open.spotify.com/artist/2M4Yt7oKGoYd0wqU44k4i2,https://open.spotify.com/track/4OrGwddgpFMyDmelYJ5NxB,country,0.537,0.348,11,-10.289,1,0.0251,0.469,0.0,0.103,0.305,148.327,227267
grateful dead,fire on the mountain - 2013 remaster,4DpBfWl3q8e0gGB76lAaox,https://open.spotify.com/artist/4TMHGUX5WI7OOm53PqSDAT,https://open.spotify.com/track/4DpBfWl3q8e0gGB76lAaox,country,0.788,0.461,1,-11.704,0,0.0556,0.528,2.69e-05,0.0886,0.906,76.669,229009
sam hunt,hard to forget - acoustic,46O7PiMolg8KKdiXltyV2Q,https://open.spotify.com/artist/2kucQ9jQwuD8jWdtR9Ef38,https://open.spotify.com/track/46O7PiMolg8KKdiXltyV2Q,country,0.667,0.601,4,-5.911,1,0.0254,0.364,0.0,0.334,0.695,130.0,190907
kane brown,hometown,2NqHZYzBWUHbbpDDgdGWJL,https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE,https://open.spotify.com/track/2NqHZYzBWUHbbpDDgdGWJL,country,0.627,0.881,0,-4.575,0,0.0556,0.0636,0.0,0.103,0.593,120.007,204067
upchurch,cornbread,2OqCdWewWtZYy6YNg9D7pH,https://open.spotify.com/artist/2pSObt5Fk8izuX8ZfI3jRn,https://open.spotify.com/track/2OqCdWewWtZYy6YNg9D7pH,country,0.654,0.793,1,-4.92,1,0.222,0.0188,0.0,0.419,0.706,160.119,149417
brothers osborne,shoot me straight - radio edit,0ya80Qhw7hgeJp2L6zvxcj,https://open.spotify.com/artist/39NR3AUhpbbqKM33vWn2fp,https://open.spotify.com/track/0ya80Qhw7hgeJp2L6zvxcj,country,0.643,0.782,2,-6.012,1,0.0445,0.00751,1.35e-05,0.082,0.571,96.97,207053
thomas rhett,grave,0rpwb2kLgS6KAZsostOj1O,https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8,https://open.spotify.com/track/0rpwb2kLgS6KAZsostOj1O,country,0.549,0.622,5,-5.504,1,0.0289,0.0438,0.0,0.166,0.555,141.804,193680
canned heat,going up the country,57460SJgSpCXaRJ9YIYHxy,https://open.spotify.com/artist/27a0GiCba9K9lnkKidroFU,https://open.spotify.com/track/57460SJgSpCXaRJ9YIYHxy,country,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,171373
cross canadian ragweed,17,1ooQIGKHYJ9aKVsUynDpSN,https://open.spotify.com/artist/5Vz7hlMWR4OFye64dYoGm0,https://open.spotify.com/track/1ooQIGKHYJ9aKVsUynDpSN,country,0.649,0.649,7,-5.236,1,0.0273,0.0054,2.47e-06,0.111,0.464,124.458,319200
eric paslay,she don't love you,1B17jo7XD3lJ9AtrdE9kUd,https://open.spotify.com/artist/4TONBKcqVR1LmPdfJxvkMU,https://open.spotify.com/track/1B17jo7XD3lJ9AtrdE9kUd,country,0.36,0.333,7,-8.491,1,0.0285,0.335,1.09e-06,0.114,0.17,74.53,262053
eddie rabbitt,drivin' my life away,3PJ9yQv8IUmLx24KFvaVEI,https://open.spotify.com/artist/0jgAONnsHxrwAlhkMUVS78,https://open.spotify.com/track/3PJ9yQv8IUmLx24KFvaVEI,country,0.66,0.639,9,-12.749,1,0.0369,0.0966,0.00104,0.0442,0.843,84.124,194667
brad paisley,beat this summer,2EUHzmBZux7SSra71cGkIB,https://open.spotify.com/artist/13YmWQJFwgZrd4bf5IjMY4,https://open.spotify.com/track/2EUHzmBZux7SSra71cGkIB,country,0.563,0.722,6,-5.252,1,0.0407,0.313,0.0,0.393,0.801,150.039,281453
colter wall,johnny boy's bones,05j6LjbEdFWbASJUn9yOBX,https://open.spotify.com/artist/3xYXYzm9H3RzyQgBrYwIcx,https://open.spotify.com/track/05j6LjbEdFWbASJUn9yOBX,country,0.443,0.616,7,-7.193,0,0.0543,0.112,0.00219,0.0834,0.574,110.028,176373
aaron tippin,kiss this,038jgLNIvp7QQNf5vILf5d,https://open.spotify.com/artist/4XwKU420OWVk38vz1KvH3M,https://open.spotify.com/track/038jgLNIvp7QQNf5vILf5d,country,0.765,0.706,6,-5.477,0,0.026,0.047,4.25e-06,0.36,0.669,116.02,173760
michael ray,kiss you in the morning,6jRcSR1kOPWJYisvkFfjUV,https://open.spotify.com/artist/6ghiFYcwn2Vzl6K50U0UPz,https://open.spotify.com/track/6jRcSR1kOPWJYisvkFfjUV,country,0.557,0.909,11,-3.405,1,0.0423,0.00769,0.0,0.317,0.857,152.13,181400
dolly parton,i will always love you,6nRvgo4ySezQKD1D7NIqAu,https://open.spotify.com/artist/32vWCbZh0xZ4o9gkz4PsEU,https://open.spotify.com/track/6nRvgo4ySezQKD1D7NIqAu,country,0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724,176093
cody jinks,david,3M4qbsN4HbBQsQ7PjHlWqN,https://open.spotify.com/artist/2v7wIbCkIzxOfT3GnqCexD,https://open.spotify.com/track/3M4qbsN4HbBQsQ7PjHlWqN,country,0.545,0.743,11,-6.755,1,0.0349,0.00024,0.0509,0.0753,0.542,117.012,282230
dan + shay,my side of the fence,3fHgqkRp331r3W0WtUGBGr,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,https://open.spotify.com/track/3fHgqkRp331r3W0WtUGBGr,country,0.502,0.575,10,-5.585,1,0.0268,0.384,0.0,0.233,0.246,147.893,219827
"crosby, stills & nash",love the one you're with,6kXGGyEPSRS1g9Ltm70jo9,https://open.spotify.com/artist/2pdvghEHZJtgSXZ7cvNLou,https://open.spotify.com/track/6kXGGyEPSRS1g9Ltm70jo9,country,0.609,0.489,0,-12.9,1,0.0383,0.0675,0.0,0.101,0.132,97.163,184653
brad paisley,alcohol,5wKaxpvqXq95IaoAVPLgoi,https://open.spotify.com/artist/13YmWQJFwgZrd4bf5IjMY4,https://open.spotify.com/track/5wKaxpvqXq95IaoAVPLgoi,country,0.552,0.754,11,-5.888,1,0.0302,0.373,3.02e-05,0.208,0.595,141.671,290933
danielle bradbery,goodbye summer,1kmpcpEK0f56M5dkqNajRk,https://open.spotify.com/artist/5iqStkZi6QmG8sgQZQrfGN,https://open.spotify.com/track/1kmpcpEK0f56M5dkqNajRk,country,0.551,0.657,6,-5.743,1,0.0287,0.0211,0.0,0.29,0.695,94.969,188556
billy squier,my kinda lover - remastered,6g14FUj5zU9FDRwBi963vS,https://open.spotify.com/artist/3Fz2GbraVXhcpXnoi2Oe1r,https://open.spotify.com/track/6g14FUj5zU9FDRwBi963vS,country,0.534,0.461,9,-6.603,0,0.0361,0.468,6.43e-05,0.036,0.783,95.105,213533
carrie underwood,end up with you,5XIrB4tNKqmGxtVbYpTllz,https://open.spotify.com/artist/4xFUf1FHVy696Q1JQZMTRj,https://open.spotify.com/track/5XIrB4tNKqmGxtVbYpTllz,country,0.567,0.562,10,-4.226,0,0.0571,0.00488,0.0,0.0661,0.522,92.808,193360
florida georgia line,ain’t worried bout it,5SDRyTT9IwudcEorbN980Q,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,https://open.spotify.com/track/5SDRyTT9IwudcEorbN980Q,country,0.657,0.614,5,-4.742,1,0.035,0.266,0.0,0.158,0.51,124.902,152507
the charlie daniels band,the south's gonna do it again,7HRqpMkcCVVhmKme8bScvl,https://open.spotify.com/artist/12d4iIvTOk7JkI6ecvc3ca,https://open.spotify.com/track/7HRqpMkcCVVhmKme8bScvl,country,0.452,0.712,9,-9.69,1,0.0556,0.519,1.55e-06,0.189,0.844,164.132,237427
jimmy buffett,boat drinks,4VJHw4VLJTx4IC0xFQz7Gh,https://open.spotify.com/artist/28AyklUmMECPwdfo8NEsV0,https://open.spotify.com/track/4VJHw4VLJTx4IC0xFQz7Gh,country,0.639,0.493,2,-12.359,1,0.0327,0.0131,6.85e-05,0.126,0.905,124.88,160507
bob dylan,"lay, lady, lay",4uYwlMp841PLJmj1gJJwIq,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,https://open.spotify.com/track/4uYwlMp841PLJmj1gJJwIq,country,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,197093
tim mcgraw,red ragtop,5xErd5QhOvTKFU7l8dffWC,https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd,https://open.spotify.com/track/5xErd5QhOvTKFU7l8dffWC,country,0.551,0.671,7,-7.888,1,0.0286,0.191,2.49e-06,0.202,0.561,77.066,283560
jim croce,you don't mess around with jim,5yrsBzgHkfu2idkl2ILQis,https://open.spotify.com/artist/1R6Hx1tJ2VOUyodEpC12xM,https://open.spotify.com/track/5yrsBzgHkfu2idkl2ILQis,country,0.705,0.581,11,-11.379,0,0.0455,0.607,1.52e-05,0.117,0.967,163.24,184640
cody johnson,welcome to the show,0ZyATfTcQN9uXNbdJEDlAP,https://open.spotify.com/artist/6zLBxLdl60ekBLpawtT63I,https://open.spotify.com/track/0ZyATfTcQN9uXNbdJEDlAP,country,0.589,0.864,6,-3.834,1,0.0408,0.029,0.0,0.111,0.638,90.964,160520
seth ennis,call your mama (feat. little big town),5dPc0lDy55q0GCyL66Uudy,https://open.spotify.com/artist/2dEZtPJFspWetycGtouit2,https://open.spotify.com/track/5dPc0lDy55q0GCyL66Uudy,country,0.632,0.495,6,-7.934,1,0.0293,0.563,0.0,0.0801,0.522,85.944,196120
conway twitty,that's my job,79gWHNuqA0aOvINjxOD3VJ,https://open.spotify.com/artist/7gi3jmwpUpNWdswT8eEprF,https://open.spotify.com/track/79gWHNuqA0aOvINjxOD3VJ,country,0.587,0.231,9,-13.573,1,0.0291,0.369,0.0,0.121,0.231,103.543,291373
struggle jennings,the struggle is real,0Lc8GyUK7i6DWn6fL4Za22,https://open.spotify.com/artist/7HnPsSFnXUJ8XiHt1UuQ23,https://open.spotify.com/track/0Lc8GyUK7i6DWn6fL4Za22,country,0.715,0.716,2,-5.254,1,0.0383,0.108,0.0,0.295,0.0619,128.005,249014
blake shelton,who are you when i'm not looking,15fZHvjZXoAILTvmt4EXIk,https://open.spotify.com/artist/1UTPBmNbXNTittyMJrNkvw,https://open.spotify.com/track/15fZHvjZXoAILTvmt4EXIk,country,0.412,0.457,4,-9.142,1,0.0288,0.409,0.0187,0.0978,0.202,74.824,187733
johnny cash,rusty cage,4VNvzf9nHWAZBHAJxfzVcy,https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x,https://open.spotify.com/track/4VNvzf9nHWAZBHAJxfzVcy,country,0.543,0.723,2,-5.889,1,0.0332,0.594,0.00316,0.314,0.496,112.061,168400
thomas rhett,leave right now,0wyja8xD9cNhDtfuY0dVMP,https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8,https://open.spotify.com/track/0wyja8xD9cNhDtfuY0dVMP,country,0.515,0.587,4,-7.136,1,0.0383,0.00662,0.0,0.14,0.361,148.044,195667
grateful dead,touch of grey,5YzzWlWfAVNvtduNDHKhHc,https://open.spotify.com/artist/4TMHGUX5WI7OOm53PqSDAT,https://open.spotify.com/track/5YzzWlWfAVNvtduNDHKhHc,country,0.617,0.817,11,-7.136,1,0.0354,0.0427,3.34e-06,0.146,0.803,159.907,347827
little river band,lonesome loser - remastered,3OZ40egQbNWeTe0BnR2QKa,https://open.spotify.com/artist/6clbbhnIqpHnqxwtOWcilg,https://open.spotify.com/track/3OZ40egQbNWeTe0BnR2QKa,country,0.466,0.548,0,-8.321,1,0.0252,0.0928,0.0,0.293,0.439,109.964,237973
jon langston,prob'ly at a bar,7dysCAfzEwSY94rfkEYTeE,https://open.spotify.com/artist/4BANbHDs1IluagTx5eRW2P,https://open.spotify.com/track/7dysCAfzEwSY94rfkEYTeE,country,0.553,0.723,6,-4.476,1,0.0321,0.0527,0.0,0.0851,0.579,137.96,202747
jason michael carroll,livin' our love song,5NhZkLMccDVhxocmVHDu4G,https://open.spotify.com/artist/6vgqbvuLEUcrg7SB1kRTYE,https://open.spotify.com/track/5NhZkLMccDVhxocmVHDu4G,country,0.488,0.855,7,-3.417,1,0.0399,0.287,0.0,0.132,0.799,148.971,231467
